2.295176535844802856e-01,2.800000011920928955e-01,7.200000286102294922e-01,4.800000041723251343e-02,-7.999999821186065674e-02,-2.000000029802322388e-01
2.495176494121551514e-01,2.599999904632568359e-01,7.400000095367431641e-01,2.800000086426734924e-02,-5.999999865889549255e-02,-2.199999988079071045e-01
2.695176601409912109e-01,2.399999946355819702e-01,7.200000286102294922e-01,8.000000379979610443e-03,-3.999999910593032837e-02,-2.399999946355819702e-01
2.895176410675048828e-01,2.199999988079071045e-01,6.999999880790710449e-01,-1.200000010430812836e-02,-1.999999955296516418e-02,-2.599999904632568359e-01
3.095176517963409424e-01,2.000000029802322388e-01,6.800000071525573730e-01,-3.200000151991844177e-02,-2.775557561562891351e-17,-2.399999946355819702e-01
2.895176410675048828e-01,1.800000071525573730e-01,6.600000262260437012e-01,-5.200000107288360596e-02,1.999999955296516418e-02,-2.199999988079071045e-01
2.695176601409912109e-01,1.599999964237213135e-01,6.399999856948852539e-01,-5.976498872041702271e-02,3.999999910593032837e-02,-2.000000029802322388e-01
2.495176494121551514e-01,1.400000005960464478e-01,6.200000047683715820e-01,-5.127186700701713562e-02,5.999999865889549255e-02,-1.800000071525573730e-01
2.295176535844802856e-01,1.199999973177909851e-01,6.000000238418579102e-01,-4.327918216586112976e-02,6.120326370000839233e-02,-1.599999964237213135e-01
2.095176577568054199e-01,1.000000014901161194e-01,5.799999833106994629e-01,-3.610246628522872925e-02,5.604166537523269653e-02,-1.400000005960464478e-01
1.895176470279693604e-01,7.999999821186065674e-02,5.600000023841857910e-01,-2.949336357414722443e-02,5.108062177896499634e-02,-1.199999973177909851e-01
1.695176512002944946e-01,5.999999865889549255e-02,5.400000214576721191e-01,-2.339623682200908661e-02,4.631311073899269104e-02,-1.000000014901161194e-01
1.495176553726196289e-01,3.999999910593032837e-02,5.199999809265136719e-01,-1.775486208498477936e-02,4.173237085342407227e-02,-7.999999821186065674e-02
1.295176595449447632e-01,1.999999955296516418e-02,5.000000000000000000e-01,-8.731948211789131165e-03,3.734798356890678406e-02,-5.999999865889549255e-02
1.095176562666893005e-01,-2.775557561562891351e-17,4.799999892711639404e-01,-4.204246681183576584e-03,3.311963379383087158e-02,-3.999999910593032837e-02
8.951765298843383789e-02,-4.330452065914869308e-03,4.600000083446502686e-01,-3.485702327452600002e-04,2.923420816659927368e-02,-1.999999955296516418e-02
6.951764971017837524e-02,-4.581442568451166153e-03,4.399999976158142090e-01,2.974228700622916222e-03,2.563590370118618011e-02,-2.775557561562891351e-17
4.951765388250350952e-02,-4.866037983447313309e-03,4.199999868869781494e-01,7.986295968294143677e-03,2.220679447054862976e-02,3.332675260026007891e-05
2.951765246689319611e-02,-5.201882217079401016e-03,4.000000059604644775e-01,1.350664626806974411e-02,1.893028430640697479e-02,3.114777427981607616e-05
